SEARCH_ID,TWEET_TEXT,KEYWORDS,CREATION_DATE
32,"#single #moms Boohtie~licious from https://t.co/XXmo9EwJMW https://t.co/Q4Tfm7jgnc",Licious,2016-10-02
32,"RT @candygurus: What’s old is new again, OR IS IT?  Read how I got snookered.  https://t.co/1H2WRKNaRm @mikeandike #candy https://t.co/VXs3CgdIoL",Licious,2016-10-02
32,"RT @torii_woodd: Love Licious   https://t.co/emPEfza5Lr",Licious,2016-10-02
32,"safe https://t.co/Q1PQXNdvfv",Licious,2016-10-02
32,"Although you might choose to rely on your imagination when dev... More for Aquarius https://t.co/Vgr3XGCdRo",Licious,2016-10-02
32,"RT @OKayeNotes: @ENRIQUE_LICIOUS https://t.co/LzbrQs3VD4 by ms poeticdreamer po. :)",Licious,2016-10-02
32,"@Orly_licious @jpodhoretz NYP biased beyond belief! Do not trust MSM! The people vote!! Check out Twitter and online polls! Trump won bigly!",Licious,2016-10-02
32,"@pie_licious long time didnt visit ehehe i want more free ice cream   ",Licious,2016-10-02
32,"RT @ShanDitty: My first swag-a-licious #giveaway is up on Instagram. Play w/ me and #FallForAngelEyes! #YALit @TNZFiction… https://t.co/M4GkPu94so",Licious,2016-10-02
32,"RT @Raybeezkta: @CUDi_Licious flesh light cause I can't see at night .",Licious,2016-10-02
32,"All Internal blonde teen Candee Licious gets creampie #TimTube: Fresh hot All Internal blonde teen Candee Lic... https://t.co/h1BhcE5Whs",Licious,2016-10-02
32,"@natfat04 @jrincon799 come hangout with ashanti and E-licious  ",Licious,2016-10-02
32,"And here i go .... catching the fucking feels again   #sendhelp #sos",Licious,2016-10-02
32,"if u mess with me i will mass flag u're vids xd coz i am a utube here",Licious,2016-10-02
32,"@arashi_licious you gotta love a shameless Johnny xD",Licious,2016-10-02
32,"Although your family and friends can make your situation more ... More for Cancer https://t.co/rSBancbLr5",Licious,2016-10-02
32,"RT @Giancarlosy1: Mighty juicy licious hotdog https://t.co/gzgpHXBfBI",Licious,2016-10-02
32,"@ENRIQUE_LICIOUS Thank u Bes sa pag support ky Maymay   ",Licious,2016-10-02
32,"RT @soshi_bond: Pen-Pineapple-Apple-Pen/PIKO-TARO https://t.co/yG404qjcvZ 
I don't even know what this is but I'm laughing so hard    ",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: Happy 5th DaySary MayQuen ❤  More days, years to come HAHAHAHA

@ENRIQUE_LICIOUS @blushonprincess 

#PBBQuenMakeThisLast",Licious,2016-10-02
32,"RT @JackShaffstall: Or just don't drink and drive?? https://t.co/lJbcap63F2",Licious,2016-10-02
32,"What's My Age Again? #blink182",Licious,2016-10-02
32,"@yukcrotbareng DM. No Handphone",Licious,2016-10-02
32,"RT @PBBabscbn: THANK YOU, @itsenriquegil FOR MAKING DREAMS COME TRUE  #PBBQuenMakeThisLast",Licious,2016-10-02
32,"You haven't lost a step @TheSeanSands",Licious,2016-10-02
32,"And if that make you happy,  it could not be so bad #SherrylCrow",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@fiftyshadesofax Such a sweet ass... gorgeous tongue-a-licious pucker..beautiful smooth very luscious cock and balls...the complete package",Licious,2016-10-02
32,"Man do I miss Korean food! Stopped by Wok•a•licious today in… https://t.co/J2CXvUbfHG",Licious,2016-10-02
32,"RT @StayAwayy_: Don't think toooo much let it go ",Licious,2016-10-02
32,"@BAY_OF_QUINTE @quinte_licious That sounds like Paulo's to me.",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @PIumperParadise: Everyone please go follow this very sexy lady and my new friend for life @Aint_I_licious... https://t.co/bE20366W5a",Licious,2016-10-02
32,"RT @hwamgs: stop interrupting oh m Y G O D https://t.co/Wlwb5kdGZ1",Licious,2016-10-02
32,"* # of views. ☺️",Licious,2016-10-02
32,"RT @jessyjeanie: today i found all the subtweets my roommate has made about me, so i printed them out and hung them up in our dorm ❤ https://t.co/fQghyj7seZ",Licious,2016-10-02
32,"@CUDi_Licious I remember when we went to Cruces, you put your phone on top of your car, and drove off.   ",Licious,2016-10-02
32,"@g_licious actually, bored with GG so now watching Buffy from the beginning!",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @BPScott: Gender options: https://t.co/0deRrOu3z0",Licious,2016-10-02
32,"Mrs. Marshall  class  so boring yc",Licious,2016-10-02
32,"RT @QuinteVation: Great #Meetup of #bayofquinte #entrepreneurs at @thebrakeroom this morning. #belleville #quintevation https://t.co/Fx0W8nrmo3",Licious,2016-10-02
32,"@Orly_licious @MissLizzyNJ So he is no better than her she is also Gods child and the Clintons tried to destroy her shame on you",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @girlgroupzone: [PIC] 160925 Apink 3rd Album 'Pink Revolution' Cover Image https://t.co/vSpzscAKhv",Licious,2016-10-02
32,"@Afi_licious ENJOY the movie bro :p",Licious,2016-10-02
32,"RT @BeauLai: I just want to share this. Iba talaga si @itsenriquegil  love love! 

@ENRIQUE_LICIOUS 
#PusuanSiQuen https://t.co/PuXbr1evBv",Licious,2016-10-02
32,"Tweets got me all kinds of fucked up",Licious,2016-10-02
32,"#FollowFriday @LifeOf_Atkinson @danso_licious top Influencers this week! Have a great weekend :) >> Want this  ? https://t.co/bWu0EUizbX",Licious,2016-10-02
32,"RT @Jxmmi: Donald trump wig https://t.co/wJRlQAEIDK",Licious,2016-10-02
32,"RT @MayWardFanatica: @ENRIQUE_LICIOUS I'll watch it for sure just like their past movies and teleserye walang absent. I'm a silent fan of them though haha",Licious,2016-10-02
32,"RT @OKayeNotes: @ENRIQUE_LICIOUS https://t.co/LzbrQs3VD4 by ms poeticdreamer po. :)",Licious,2016-10-02
32,"RT @LiciousFoods: Fresh meat and seafood, home-delivered. 
https://t.co/cecgMqEsuD https://t.co/GxA3tpGb3R",Licious,2016-10-02
32,"RT @grlshavcooties1: My mood depends on the season",Licious,2016-10-02
32,"RT @ManUtd: PIC: Amazing scenes at Old Trafford. #MUFC #MUNLEI https://t.co/ifDzwEU98e",Licious,2016-10-02
32,"HUGE SPRING SALE! Fruit Infuser Water Bottle BPA Free 24oz Premium TRITAN - Leak Proof Flip Top Lid and Carry... https://t.co/vQJBOyVu7G",Licious,2016-10-02
32,"@itsenriquegil @ENRIQUE_LICIOUS @ENRIQUElicious_ Want to see Quen. Feel the same when Maymay saw him. i  you Quen!   https://t.co/ZOZ9yUNLLs",Licious,2016-10-02
32,"When a police officer delivers ice cream right to your door   ",Licious,2016-10-02
32,"@kayanabee thanks girl ✊ ",Licious,2016-10-02
32,"RT @domosexuaI: why can't things jus go good for me once like jus one time bro why is shit always so bullshit in my life",Licious,2016-10-02
32,"Divorced Dating Boohtie~licious from: Boohtie~licious, Woman from Tolmezzo, 49 years https://t.co/dmeY1DmwP7",Licious,2016-10-02
32,"RT @tangblanc: 12:40 PM(KST) #Rain No.5 (+52)
noon (KST) #Taeyeon sudden rise chart No.38 (+182) https://t.co/BHdt5Jug2H",Licious,2016-10-02
32,"Bro we've talked in the phone like atleast 7 times today lol @Glenndalmen",Licious,2016-10-02
32,"RT @seinfeId: donald trump: I didn't say that 

the internet: https://t.co/WrTHriXLgV",Licious,2016-10-02
32,"RT @OKayeNotes: @ENRIQUE_LICIOUS https://t.co/LzbrQs3VD4 by ms poeticdreamer po. :)",Licious,2016-10-02
32,"@KoreanBobby don't worry, you're next",Licious,2016-10-02
32,"Hello @ELQUENOFC @ENRIQUE_LICIOUS! :))) https://t.co/ykQ3vQYMO0",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@metal_humanism @dcd728 @Clover_Mouse @Rine07 @Lena4Le Looks wonderful!! YUMMY & DE-LICIOUS!!    ",Licious,2016-10-02
32,"RT @carolineee__13: @CUDi_Licious u can't relate https://t.co/shnjR0PipH",Licious,2016-10-02
32,"Things get off to a slow start today, but you can build moment... More for Scorpio https://t.co/ocT3YQAaeX",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@Prachi_licious yaar! Only creepy people I meet. Or people who only talk when they want to. Don't care when you want to.",Licious,2016-10-02
32,"RT @BarbadosToday: Severe weather bulletin - https://t.co/zBkWtFucfr https://t.co/olRn1iNBIm",Licious,2016-10-02
32,"Love it, wear it, be confident & Arvi-licious. https://t.co/2vuwAFEZhm",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"Just waan get home tbh",Licious,2016-10-02
32,"RT @reghbarrios: Be one of us.   Show your love and support for our 1 and only King of the Gil ❤️ Join us @ENRIQUE_LICIOUS   https://t.co/7jDVLaOTLg",Licious,2016-10-02
32,"RT @exostransformer: ""its been a while since we've gathered to eat""

so is this actually the first time since God knows when they last ate together isnt it",Licious,2016-10-02
32,"RT @elmonatics: Hello @ELQUENOFC @ENRIQUE_LICIOUS! :))) https://t.co/ykQ3vQYMO0",Licious,2016-10-02
32,"@Orly_licious @seemydeath @GayRepublicSwag @tlrd But, what about Bill Clinton?  Clinton did a lot more than talk about a pube on a Coke can.",Licious,2016-10-02
32,"@KarlaCharinne so sad",Licious,2016-10-02
32,"RT @ActuallyGina: ""you're probably mad cuz you're on your period"" https://t.co/KBdyLLXHgU",Licious,2016-10-02
32,"RT @chrissyteigen: it went against a very against police judge, guys",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @Evan_McMullin: We're trying to block both Clinton & Trump so the election goes to the House of Representatives, so we have a 2nd chance for a better leader",Licious,2016-10-02
32,"@pie_licious makin hari makin charming   ",Licious,2016-10-02
32,"#Desert style #Cheeky-ness! #SpeedDating 2nite #tiki-licious @Hulasmoderntiki in #Phoenix https://t.co/l2nEskHQ00… https://t.co/KKm4AEovaS",Licious,2016-10-02
32,"Must be nice. https://t.co/pjbQQnMxCf",Licious,2016-10-02
32,"@Savs_A_Licious NOBODY RUBBING OFF ON ME BITCH I ALWAYS CALL YOU BACK  ",Licious,2016-10-02
32,"RT @reghbarrios: Be one of us.   Show your love and support for our 1 and only King of the Gil ❤️ Join us @ENRIQUE_LICIOUS   https://t.co/7jDVLaOTLg",Licious,2016-10-02
32,"RT @BeauLai: I just want to share this. Iba talaga si @itsenriquegil  love love! 

@ENRIQUE_LICIOUS 
#PusuanSiQuen https://t.co/PuXbr1evBv",Licious,2016-10-02
32,"Our first impressions of the Nikon AF-S 105mm f/1.4 ED. Bokeh-freaking-licious
https://t.co/TFDPmMWwyo",Licious,2016-10-02
32,"RT @lilianrose727: @ENRIQUE_LICIOUS just so so proud and happy for him. Finally people see the heart behind the swag & other misimpression some had of him.",Licious,2016-10-02
32,"I hate Mondays .",Licious,2016-10-02
32,"RT @blankedthoughts: Let's get lost https://t.co/JM6Qb2XRuE",Licious,2016-10-02
32,"RT @QUENikilig: Those people who would love to support Enrique Gil for their upcoming movie,Join the BS of @ENRIQUE_LICIOUS You may also contact @QUENforce",Licious,2016-10-02
32,"Lord help me to get through this trying time with ease  ",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@BryanTNR By the way, great show yesterday. Rev Deuce made me do my research  He said some very interesting things  ",Licious,2016-10-02
32,"RT @ZoomTV: Here's wishing Prem Chopra a very zoom'licious birthday!

RT to wish him now https://t.co/mRuLYgC5UI",Licious,2016-10-02
32,"RT @seultaengstal: red velvet are still winning even when they are badly promoted by their asswipe company, THIS GROUP IS AMAZING",Licious,2016-10-02
32,"RT @TumblrLaughter: deep https://t.co/HZWPUybn92",Licious,2016-10-02
32,"RT @FactsOfSchool: This is accurate https://t.co/rwabdb4ALk",Licious,2016-10-02
32,"RT @grlshavcooties1: @Stricka_licious I FOR ONE DONT FIND ISIS COOL #merica",Licious,2016-10-02
32,"@Afi_licious @_EkDujeKeVaaste @EkDujeKeVaaste @EShraman I think d one who handles @SonyTV pg is  fan of KRPKAB   Lo… https://t.co/FPagVfquSE",Licious,2016-10-02
32,"RT @HistoryToLearn: Al Capone was taking in about $105,000,000 a year in the 1920's, or about 1.4 billion in today's dollars. https://t.co/1s5h8NVwFj",Licious,2016-10-02
32,"RT @PaulaRuiz1236: @Orly_licious @MissLizzyNJ It proves @HillaryClinton has no self respect for staying w serial cheater,not a good role model for girls/women",Licious,2016-10-02
32,"RT @TheMeninist: IM LAUGHING SO HARD https://t.co/ujWvmWB9WS",Licious,2016-10-02
32,"RT @girlgroupzone: happy birthday to Lovelyz's Mijoo! #HappyMijooDay https://t.co/g7oVwS31Hv",Licious,2016-10-02
32,"You are my silver lining .",Licious,2016-10-02
32,"See this beautiful looking guy early this Friday morning   ❤️",Licious,2016-10-02
32,"Lol Americans just want change. 
Even if Donald coughed throughout the night he would have won https://t.co/vOk7F5scfF",Licious,2016-10-02
32,"BURN FAT & ADD SEXY CURVES WITH FULL-BODY-LICIOUS  #fitness #workout #training #bikinibody #women https://t.co/v79qrY14ze",Licious,2016-10-02
32,"@jimwitkins @LesterHoltNBC From @JoeShowDoc: This disgusting idiot did it for the money. https://t.co/hiSQjQeivp",Licious,2016-10-02
32,"Y'all still end up marrying them sha. 

Shhhhhhhhh https://t.co/A7EVFYhgxE",Licious,2016-10-02
32,"@HalleyBorderCol Beneficiaries would need to move out of US to have access without tax. Significant % are farm assets, can't be moved.",Licious,2016-10-02
32,"@__EricMendez lol I peeped my guy     text me tho",Licious,2016-10-02
32,"RT @AsianGirlNaked: Titty-licious #Asian #japaneseAV https://t.co/AZb5pMiD3u",Licious,2016-10-02
32,"Love how everyone's working together in this! What a beautiful power 

#DontEndEDKV",Licious,2016-10-02
32,"RT @patissii26: Some people come into our lives and 
Touch our heart so deeply
That we will never be the same again.",Licious,2016-10-02
32,"RT @CapehartJ: Euro day-starter: What on earth was that? https://t.co/sSmybGlyeD",Licious,2016-10-02
32,"RT @shazia_tweet: A man without loyalty will always disappoint u..
-Mr.Amari Soul",Licious,2016-10-02
32,"@ChishioNRNR That sounds booty~licious",Licious,2016-10-02
32,"Dessert was DE-LICIOUS. I inhaled my dinner too fast to snap a… https://t.co/3lPh40IykS",Licious,2016-10-02
32,"@RealJBradly Better stock up on those Survival Seeds. https://t.co/XPctpyVql6",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @Bollyhungama: #HappyBirthdayKareena! Enjoy some of the bebo'licious moments of her journey https://t.co/ZPt4IE9wdf",Licious,2016-10-02
32,"RT @RadAlcoholPorn: Berry-licious Iced Tea Red Sangria https://t.co/YpaDUwWJn3",Licious,2016-10-02
32,"We Play: Dj Licious and IRO - No Second Thoughts (Ibiza Sunrise Remix) Listen to me-> https://t.co/YAlbxXd84t",Licious,2016-10-02
32,"@nurse2help @MissLizzyNJ That's really funny. What did DJT think Marla was? What did Ivana think? Save any moral ou… https://t.co/WgbyDjiz8a",Licious,2016-10-02
32,"@salkulfree @ImFariaAfrin I never even knew that dreamgirl existed",Licious,2016-10-02
32,"DanceForMeEpisode3 - #Amorous - #CandeeLicious & #FeliciaKiss #VivThomas … https://t.co/QSkRlvk9Wj https://t.co/VkbG6t9pk5",Licious,2016-10-02
32,"Can't wait for tomorrow to be over   ",Licious,2016-10-02
32,"RT: #MUA - Eye Define Mascara’s + Winactie https://t.co/HkxTlLriZY #beauty",Licious,2016-10-02
32,"@KarLyn_P @Orly_licious @GayRepublicSwag Trump is the most gay friendly GOP nominee ever, ever, ever.  Quit your bitching.",Licious,2016-10-02
32,"I'm not ""allowed"" to go out anymore until I can act right   ",Licious,2016-10-02
32,"Candee Licious posted something on her fan page! Check out now -> https://t.co/T4pgnOfb2i https://t.co/3zANitMPEM",Licious,2016-10-02
32,"Omg liveatream of sony isn't available in Pakistan. Are they for real? https://t.co/dQOJtie2Aq",Licious,2016-10-02
32,"@cristinalaila1 Funny is funny, this is great!",Licious,2016-10-02
32,"@TheYankeeCandle I've missed fall too! This would be awesome to win. @bluerose110511 check this out!!",Licious,2016-10-02
32,"@rynie_licious okay. DM!",Licious,2016-10-02
32,"Trump showed he can be baited with a tweet. This was another big @realDonaldTrump #Fail. https://t.co/GPosoPK3ZG",Licious,2016-10-02
32,"I PROMISE YOU I WOULD EAT THIS LICIOUS ASS UNTIL THE SUN GOES DOWN>   NOW IM T NGUE FUCKING IT   https://t.co/T2GcPUru4m",Licious,2016-10-02
32,"I'm not proud of it    ",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @PaulaRuiz1236: @Orly_licious @MissLizzyNJ It proves @HillaryClinton has no self respect for staying w serial cheater,not a good role model for girls/women",Licious,2016-10-02
32,"Yea so like all the players on the Giants are like on steroids... Even Eli Manning  ",Licious,2016-10-02
32,"@My50com TYSM for the chance! #win #competition #giveaway #my50coolpix",Licious,2016-10-02
32,"Congratulations baby @emsaleh4 

I will do all I can to be there for you.",Licious,2016-10-02
32,"@hilaryr @NewDay @CNN Donald posted this tweet two years ago, he wasn't kidding! Total #Fail, he insulted voters be… https://t.co/CnwZo0shj4",Licious,2016-10-02
32,"RT @andli_monkey: this is the most sensible thing to do. Ignore stuff heard from unreliable sources until someone with knowledge says… https://t.co/xVSRwA4e4Z",Licious,2016-10-02
32,"RT @mcurley_: If you're a cheater, you're a scumbag, plain and simple  ",Licious,2016-10-02
32,"Hehe, me too https://t.co/xkrEdkQlpD",Licious,2016-10-02
32,"Gluten Free #Maca Lemon Poppy Seed Muffins--good for #hormones, and delic for taste buds. 

 https://t.co/PYklij41QJ https://t.co/GXtaID9nbf",Licious,2016-10-02
32,"RT @lilianrose727: @ENRIQUE_LICIOUS just so so proud and happy for him. Finally people see the heart behind the swag & other misimpression some had of him.",Licious,2016-10-02
32,"RT @RadAlcoholPorn: Berry-licious Iced Tea Red Sangria https://t.co/YpaDUwWJn3",Licious,2016-10-02
32,"Tweeting and Facebooking from Hootsuite for Android is owl-licious. #HootDroid https://t.co/IjhireCMTb",Licious,2016-10-02
32,"RT @ashleyy_m_g: I luv college",Licious,2016-10-02
32,"Tweeting and Facebooking from Hootsuite for Android is owl-licious. #HootDroid https://t.co/sFdEWQGPh7",Licious,2016-10-02
32,"@aravosis Today's Winner of a  @SecretService Visit! What a dangerous idiot.",Licious,2016-10-02
32,"Twitter is so full of hate today what is the matter smh",Licious,2016-10-02
32,"Everyone Sony TV is online on Facebook right now. Go message them if you haven't already! 

#DontEndEDKV",Licious,2016-10-02
32,"RT @bryancburge: #KingKirby so much greatness!#FF #Crystal #Thing @AliasScarecrow @kirkvanlund @Being_Darin @BiLLYd_licious… https://t.co/NrajxwJRE6",Licious,2016-10-02
32,"Only The Best is Good Enough!!!",Licious,2016-10-02
32,"Tweeting and Facebooking from Hootsuite for Android is owl-licious. #HootDroid https://t.co/amrSRsmu69",Licious,2016-10-02
32,"Discover the NEW #ITCosmetics Bye Bye Collection, only at @Sephora. #ITsAtSephora #entry - https://t.co/72pd8aBZGP https://t.co/qXFlOpn28f",Licious,2016-10-02
32,"Licious Deep, Mzie feat. Jay Sax & Ivan Prince - Hiyo Le Ngoma (Louis Lunch VQ Perspective)

Goodmornin to all the #ARSENAL fans :-)",Licious,2016-10-02
32,"@Playm8z Me . That Goatmeat pepper soup  . white rice . alone time   ",Licious,2016-10-02
32,"RT @SoundsOfDiFutur: Deep House Vibes    | DJ Licious - Calling (Vine by @EDMLEG3ND) https://t.co/jGIZTj9RNt",Licious,2016-10-02
32,"@EeshaPrabhu omg this is not fair. Last few episodes to sukoon se dekhne do",Licious,2016-10-02
32,"RT @FakeThemePark: Our Yum-A-Licious Delectable Sugar-Sweet Candy Store only sells toothbrushes, toothpaste, and floss! Take your kids there for a fun prank!",Licious,2016-10-02
32,"RT @I_pissVodka: It's like They are sharing one girlfriend like airtime    https://t.co/F7vwW5w2Hv",Licious,2016-10-02
32,"I got an excuse for everything    ",Licious,2016-10-02
32,"@Afi_licious why are you like this!? https://t.co/z7kDeNfftz",Licious,2016-10-02
32,"@DubeyDutta Thank you!!",Licious,2016-10-02
32,"@WunmiWonka @rynie_licious cydm booboo kitty.",Licious,2016-10-02
32,"RT @Shawtyfeels: It's sweet when someone knows every single detail about you. Not because you constantly remind them, but because they pay attention.",Licious,2016-10-02
32,"RT @GMB: Which #USPresidential candidate belongs on his show and which belongs in The White House? @jerryspringer has his sa… https://t.co/HoYSurnLlX",Licious,2016-10-02
32,"RT @BShagnaski: @Orly_licious @MissLizzyNJ That 'bimbo' you are referring to was raped by Hillary's husband. Laugh at that one.",Licious,2016-10-02
32,"RT @ImFariaAfrin: I'm on the verge of crying now :'(
@SonyTV @001Danish 
#DontEndEDKV https://t.co/PpnWnrVxDk",Licious,2016-10-02
32,"RT @Ghanna_26: He treasured the show so much. He treasured the fandom so much. He doesn't deserve this. The show doesn't deserve this.. #DontEndEDKV",Licious,2016-10-02
32,"RT @weknowwhatsbest: Hillary had the stamina to stay awake through 11 hrs of congressional questioning thanks to the sleep she got during the Benghazi attack.",Licious,2016-10-02
32,"@bock_a_licious so naturally I do this https://t.co/zM7CF0Dyqb",Licious,2016-10-02
32,"I'm making buffalo chicken dip  ",Licious,2016-10-02
32,"RT @Sanjay19Sanjay: Laughter is the another way to relieve stress..!!",Licious,2016-10-02
32,"@EkdujeFan I know. Its disgusting",Licious,2016-10-02
32,"RT @borie_nla: @sleezebreeze88 , absolutely brilliant , "" Economics for dummies presented clearly .",Licious,2016-10-02
32,"@2011_villanueva DEFINITELY WANNA PUT MY T NGUE ON EVERY INCH OF HIS LICIOUS BEAUTIFUL COCK    ",Licious,2016-10-02
32,"RT @ItsKerlen_Nigga: A girl that loves cars like i do",Licious,2016-10-02
32,"Lmaooo Crimilda makes me laugh so hard",Licious,2016-10-02
32,"I want a mass amount of sour spaghetti, green tea and macchiato",Licious,2016-10-02
32,"Wilfork is their team... I wonder where they got him from #patsbaby",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@sharicaschild Its ""whatever floats your boat"" there's no IN because nothing can technically float IN a boat",Licious,2016-10-02
32,"@FERGI_licious subtweet?",Licious,2016-10-02
32,"Thank you @JenGranholm! Great #HofDebate16 ideas & history on #WithAllDueRespect, can't wait to see @HillaryClinton! https://t.co/OT49ZP2zAG",Licious,2016-10-02
32,"Why? Why why why why would you do this to me, why? https://t.co/ySIbgkgRrj https://t.co/ySIbgkgRrj",Licious,2016-10-02
32,"10 min breakfast meal #Vegan Cheesy Tofu Scramble. My kid would fight you for it :) 
https://t.co/y82gxUf4Gz",Licious,2016-10-02
32,"RT @CongoleseBabes: 'What is happening in Congo is a silent holocaust'   https://t.co/JlS0SeP9dX",Licious,2016-10-02
32,"@GLAM_a_licious know me   all about community service and 4.0's",Licious,2016-10-02
32,"All i'm Saying. https://t.co/UpzG7A72Ld",Licious,2016-10-02
32,"Def a bit hoppy!!! - Drinking a Huma Lupa Licious by @ShortsBrewing at @carmackscigars  — https://t.co/DcP3k7Kkrd",Licious,2016-10-02
32,"Finally holiday time... sea, sand and sleeeeeep! Can't wait   #babysfirstholiday #gatwick #menorca #onekiwitwobrits… https://t.co/UcbU71V9Pj",Licious,2016-10-02
32,"@the_jada_fire Hi! Could you message me your agent/representatives contact details please? Or PM me. Thanks",Licious,2016-10-02
32,"@Pipe_Dreams @GayRepublicSwag @qz Um, he's in the R Party. Did you read the platform? He might, but many Rs around him are anti-gay bigly.",Licious,2016-10-02
32,"@Thomas1774Paine If you're interested in facts, you're wrong. @BenLGinsberg said campaigns never signed the Memo of Understanding. Ask him.",Licious,2016-10-02
32,"@xatzisotiris Loser. https://t.co/4I2TJ9xZys",Licious,2016-10-02
32,"@maggieNYT Just like Joe @RealSheriffJoe & #Birthers, all about the money. New shameful clip from @JoeShowDoc: https://t.co/hiSQjQeivp",Licious,2016-10-02
32,"RT @realbuzzcom: #Win our September #competition and get beats earphones. RT & Follow to enter our #prize #giveaway #realbuzzBeats https://t.co/rXwra3csS1",Licious,2016-10-02
32,"RT @ItsKerlen_Nigga: So much screenshots",Licious,2016-10-02
32,"RT @SoundsOfDiFutur: Deep House Vibes    | DJ Licious - Calling (Vine by @EDMLEG3ND) https://t.co/jGIZTj9RNt",Licious,2016-10-02
32,"RT @Anju_Nambiar: He's a walking, talking, tweeting, instagramming, periscoping, snapchatting PR firm for this show!

 #DontEndEDKV https://t.co/fN79QZBoR3",Licious,2016-10-02
32,"When your foundation to your #BaeShip is shady and questionable then when doom finally catches up with you act surprised #Brangelina  ",Licious,2016-10-02
32,"RT @ShujaRabbani: The Afghan irony: Twitter accounts that were going ape-shit on Kalakani's burial are all gung-ho on the #ButcherOfKabul  Hekmatyar's return?",Licious,2016-10-02
32,"@teddyschleifer Dollars or Rubles?",Licious,2016-10-02
32,"@iam__temmy lmao but it's you na",Licious,2016-10-02
32,"RT @MrRid19B: Maiduguri people and their delicacy! https://t.co/Bwl7TkAoZ9",Licious,2016-10-02
32,"@uncopyable_  it is thoooo",Licious,2016-10-02
32,"Imad Wasim is definitely my new favourite player",Licious,2016-10-02
32,"thanks madi! i miss you too  https://t.co/dUbMMeGbgX",Licious,2016-10-02
32,"Repost from @enrique_licious toprankrepost #TopRankRepost ""Shoot with King of the Gil for his… https://t.co/GeKX5rhjwy",Licious,2016-10-02
